
211,3430067,JHARKHAND,BOKARO,Secondary Level,BOKARO ISPAT VIDYALAYA,Disaffiliated,Patna,View
212,3430078,JHARKHAND,BOKARO,Secondary Level,BOKARO ISPAT VIDYALAYA,Disaffiliated,Patna,View
213,3430079,JHARKHAND,BOKARO,Secondary Level,BOKARO ISPAT VIDYALAYA,Disaffiliated,Patna,View
214,3430082,JHARKHAND,BOKARO,Secondary Level,BOKARO ISPAT VIDYALAYA,Disaffiliated,Patna,View
215,3430083,JHARKHAND,BOKARO,Secondary Level,BOKARO ISPAT VIDYALAYA,Disaffiliated,Patna,View
216,3430118,JHARKHAND,DEOGHAR,Secondary Level,MODERN PUBLIC SCHOOL,Disaffiliated,Patna,View
217,3430289,JHARKHAND,RANCHI,Secondary Level,"DAV INTERNATIONAL SCHOOL , MESRA,RANCHI",Disaffiliated,Patna,View
218,3430691,JHARKHAND,DHANBAD,Senior Secondary Level,SPRING VALLEY SCHOOL,Disaffiliated,Patna,View
219,3500019,UTTARAKHAND,DEHRADUN,Senior Secondary Level,KENDRIYA VIDYALAYA,Disaffiliated,Dehradun,View
220,3530039,UTTARAKHAND,DEHRADUN,Senior Secondary Level,HOME ACADEMY,Disaffiliated,Dehradun,View
221,3530046,UTTARAKHAND,UTTARKASHI,Secondary Level,GOSWAMI GANESH DUTT SARASWATI,Disaffiliated,Dehradun,View
222,3530074,UTTARAKHAND,NAINITAL,Senior Secondary Level,SRI D D CHHIMWAL MEMORIAL PUBLIC SCHOOL,Disaffiliated,Dehradun,View
223,3530080,UTTARAKHAND,HARIDWAR,Senior Secondary Level,BAL BHARTI SR SEC SCHOOL,Disaffiliated,Dehradun,View
224,3530110,UTTARAKHAND,UDHAM SINGH NAGAR,Senior Secondary Level,BEERSHEEBA PUBLIC SCHOOL,Disaffiliated,Dehradun,View
225,3530134,UTTARAKHAND,DEHRADUN,Secondary Level,NEW HORIZON INTL SCHOOL,Disaffiliated,Dehradun,View
226,3530212,UTTARAKHAND,HARIDWAR,Senior Secondary Level,NEW VIDYA MANDIR SR SEC SCHOOL,Disaffiliated,Dehradun,View
227,3530216,UTTARAKHAND,HARIDWAR,Senior Secondary Level,VIDYA MANDIR SENIOR SECONDARY SCHOOL,Disaffiliated,Dehradun,View
228,3530282,UTTARAKHAND,NAINITAL,Senior Secondary Level,SPRING DALES PUBLIC SCHOOL,Disaffiliated,Dehradun,View
229,3530378,UTTARAKHAND,UDHAM SINGH NAGAR,Secondary Level,UNIVERSAL ACADEMY,Disaffiliated,Dehradun,View
230,3530381,UTTARAKHAND,UDHAM SINGH NAGAR,Secondary Level,UNIVERSAL ACADEMY,Disaffiliated,Dehradun,View
231,3530392,UTTARAKHAND,UDHAM SINGH NAGAR,Secondary Level,UNIVERSAL ACADEMY,Disaffiliated,Dehradun,View
232,3530494,UTTARAKHAND,HARIDWAR,Secondary Level,R. M. P. SPORTS ACADEMY,Disaffiliated,Dehradun,View
233,400036,GUJARAT,SURAT,Secondary Level,KENDRIYA VIDYALAYA,Disaffiliated,Ajmer,View
234,400041,GUJARAT,BHARUCH,Middle Class,K V NTPC,Disaffiliated,Ajmer,View
235,430046,GUJARAT,RAJKOT,Senior Secondary Level,SHRI B M KYADA SCHOOL,Disaffiliated,Ajmer,View
236,430088,GUJARAT,VALSAD,Secondary Level,BHASKARDYUSTI VIDYALAYA,Disaffiliated,Ajmer,View
237,430098,GUJARAT,AHMEDABAD,Secondary Level,D.L.A. ACADEMY FOR LITTLE PEOPLE,Disaffiliated,Ajmer,View
238,430181,GUJARAT,AHMEDABAD,Senior Secondary Level,DELHI PUBLIC SCHOOL,Disaffiliated,Ajmer,View
239,430217,GUJARAT,SURAT,Senior Secondary Level,GLOBAL INDIAN INTERNATIONAL SCHOOL,Disaffiliated,Ajmer,View
240,430252,GUJARAT,AMRELI,Secondary Level,CALORX PUBLIC SCHOOL,Disaffiliated,Ajmer,View
241,430295,GUJARAT,JAMNAGAR,Secondary Level,SAROJBEN MEMORIAL INTERNATIONAL SCHOOL,Disaffiliated,Ajmer,View
242,430303,GUJARAT,JAMNAGAR,Secondary Level,RAJDEEP ENGLISH SCHOOL,Disaffiliated,Ajmer,View
243,430311,GUJARAT,JAMNAGAR,Secondary Level,SUNFLOWER SCHOOL,Disaffiliated,Ajmer,View
244,430338,GUJARAT,RAJKOT,Secondary Level,AARYA-VEER INTERNATIONAL SCHOOL,Disaffiliated,Ajmer,View
245,530030,HARYANA,KURUKSHETRA,Secondary Level,HOLY CHILD SCHOOL,Disaffiliated,PANCHKULA,View
246,530171,HARYANA,MAHENDRAGARH,Senior Secondary Level,SARASWATI SENIOR SEC SCHOOL,Disaffiliated,PANCHKULA,View
247,530291,HARYANA,YAMUNANAGAR,Secondary Level,NEO CONVENT PUBLIC SCHOOL,Disaffiliated,PANCHKULA,View
248,530322,HARYANA,HISSAR,Secondary Level,AMAR JYOTI PUB SCHOOL,Disaffiliated,PANCHKULA,View
249,530384,HARYANA,ROHTAK,Senior Secondary Level,APEX PUBLIC SCHOOL,Disaffiliated,PANCHKULA,View
250,530467,HARYANA,AMBALA,Secondary Level,DARSHAN ACADEMY,Disaffiliated,PANCHKULA,View
251,530472,HARYANA,GURUGRAM,Senior Secondary Level,STAREX INTERNATIONAL SCHOOL,Disaffiliated,PANCHKULA,View
252,530538,HARYANA,YAMUNANAGAR,Secondary Level,SWAMI VIVEKANAND PUBLIC SCHOOL,Disaffiliated,PANCHKULA,View
253,530624,HARYANA,AMBALA,Secondary Level,CONVENT OF SACRED HEART,Disaffiliated,PANCHKULA,View
254,530844,HARYANA,REWARI,Senior Secondary Level,SARVODAYA SR SEC SCHOOL,Disaffiliated,PANCHKULA,View
255,531064,HARYANA,ROHTAK,Senior Secondary Level,SAHI RAM SR SEC SCHOOL MEHAM,Disaffiliated,PANCHKULA,View
256,531120,HARYANA,FATEHABAD,Senior Secondary Level,MODEL KM SENI SEC SCHOOL,Disaffiliated,PANCHKULA,View
257,531225,HARYANA,FATEHABAD,Senior Secondary Level,SBDS SR SEC SCHOOL,Disaffiliated,PANCHKULA,View
258,531414,HARYANA,ROHTAK,Senior Secondary Level,BABA UDDEL DEV SR. SEC. SCHOOL,Disaffiliated,PANCHKULA,View
259,5530001,FOREIGN SCHOOLS,ETHIOPIA,Senior Secondary Level,THE INDIAN COMMUNITY SCHOOL,Disaffiliated,Delhi,View
260,5530002,FOREIGN SCHOOLS,ETHIOPIA,Senior Secondary Level,INDIAN NATIONAL SCHOOL,Disaffiliated,Delhi,View
261,5730014,FOREIGN SCHOOLS,SAUDI ARABIA,Secondary Level,SHATHI AL NOOR INTERNATIONAL SCHOOL,Disaffiliated,Delhi,View
262,5730022,FOREIGN SCHOOLS,SAUDI ARABIA,Secondary Level,"AL HUDA INTERNATIONAL SCHOOL, RIYADH",Disaffiliated,Delhi,View
263,5730026,FOREIGN SCHOOLS,SAUDI ARABIA,Secondary Level,TAQWA INTERNATIONAL SCHOOL,Disaffiliated,Delhi,View
264,5730034,FOREIGN SCHOOLS,SAUDI ARABIA,Secondary Level,MIDDLE EAST INTERNATIONAL SCHOOL,Disaffiliated,Delhi,View
265,5730037,FOREIGN SCHOOLS,SAUDI ARABIA,Secondary Level,SUNSHINE INTERNATIONAL SCHOOL,Disaffiliated,Delhi,View
266,5930002,FOREIGN SCHOOLS,KUWAIT,Senior Secondary Level,THE NEW INDIAN SCHOOL,Disaffiliated,Delhi,View
267,5930011,FOREIGN SCHOOLS,KUWAIT,Secondary Level,AL RASHID INDIAN SCHOOL,Disaffiliated,Delhi,View
268,6030001,FOREIGN SCHOOLS,LIBYA,Senior Secondary Level,INDIAN COMMUNITY SCHOOL,Disaffiliated,Delhi,View
269,630190,HIMACHAL PRADESH,KANGRA,Secondary Level,SAINT RUDRAKSH CONVENT SCHOOL,Disaffiliated,PANCHKULA,View
270,6630010,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,Senior Secondary Level,INDIAN ISLAHI ISLAMIC SCHOOL,Disaffiliated,Delhi,View
271,6630017,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,Senior Secondary Level,GLOBAL ENGLISH SCHOOL,Disaffiliated,Delhi,View
272,6630019,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,Senior Secondary Level,PROGRESSIVE ENGLISH SCHOOL,Disaffiliated,Delhi,View
273,6630027,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,Secondary Level,AL-NOOR INDIAN ISLAMIC SCHOOL,Disaffiliated,Delhi,View
274,6630032,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,Secondary Level,AL TAAWAN PRIVATE SCHOOL,Disaffiliated,Delhi,View
275,6630039,FOREIGN SCHOOLS,UNITED ARAB EMIRATES,Secondary Level,WESTERN PRIVATE MODEL SCHOOL,Disaffiliated,Delhi,View
276,700033,JAMMU & KASHMIR,BARAMULLA,Secondary Level,KENDRIYA VIDYALAYA,Disaffiliated,chandigarh,View
277,7630002,FOREIGN SCHOOLS,UGANDA,Senior Secondary Level,INDIAN INTERNATIONAL SCHOOL,Disaffiliated,Delhi,View
278,7930001,FOREIGN SCHOOLS,LIBERIA,Secondary Level,INDIAN COMMUNITY SCHOOL,Disaffiliated,Delhi,View
279,800011,KARNATAKA,CHIKKAMAGALURU,Secondary Level,KENDRIYA VIDYALAYA,Disaffiliated,BANGALURU,View
280,800034,KARNATAKA,BELAGAVI,Secondary Level,KENDRIYA VIDYALAYA NO.3,Disaffiliated,BANGALURU,View
281,830065,KARNATAKA,KOLAR,Secondary Level,SRI SATYASAI VIDYA KENDRA,Disaffiliated,BANGALURU,View
282,830122,KARNATAKA,BANGALORE URBAN,Secondary Level,FLORENCE PUBLIC SCHOOL,Disaffiliated,BANGALURU,View
283,830134,KARNATAKA,BANGALORE URBAN,Secondary Level,J E T SCHOOL,Disaffiliated,BANGALURU,View
284,830145,KARNATAKA,BANGALORE URBAN,Secondary Level,A M C SCHOOL,Disaffiliated,BANGALURU,View
285,830233,KARNATAKA,BANGALORE URBAN,Secondary Level,GURU DARSHAN PUBLIC SCHOOL,Disaffiliated,BANGALURU,View
286,830286,KARNATAKA,BANGALORE URBAN,Secondary Level,DIANA PUBLIC SCHOOL,Disaffiliated,BANGALURU,View
287,830400,KARNATAKA,BANGALORE URBAN,Secondary Level,JAI TULSI VIDYA VIHAR,Disaffiliated,BANGALURU,View
288,830445,KARNATAKA,BANGALORE URBAN,Secondary Level,S V SUNRISE ENGLISH PRIMARY SCHOOL,Disaffiliated,BANGALURU,View
289,830458,KARNATAKA,MYSURU,Secondary Level,BENSONS INTERNATIONAL ACADEMY,Disaffiliated,BANGALURU,View
290,830479,KARNATAKA,DAKSHINA KANNADA,Secondary Level,MANGALORE ONE SCHOOL,Disaffiliated,BANGALURU,View
291,830556,KARNATAKA,BANGALORE URBAN,Secondary Level,ROYALE CONCORDE INTERNATIONAL SCHOOL,Disaffiliated,BANGALURU,View
292,930068,KERALA,KOZHIKODE,Secondary Level,HILL TOP PUBLIC SCHOOL,Disaffiliated,Trivendram,View
293,930133,KERALA,KOLLAM,Secondary Level,RIVER DE INTERNATIONAL SCHOOL,Disaffiliated,Trivendram,View
294,930172,KERALA,KOZHIKODE,Senior Secondary Level,MALABAR PUBLIC SCHOOL,Disaffiliated,Trivendram,View
295,930227,KERALA,PALAKKAD,Secondary Level,ROSI ENGLISH MEDIUM SCHOOL,Disaffiliated,Trivendram,View
296,930232,KERALA,PALAKKAD,Secondary Level,ROSI MODERN ENGLISH MEDIUM SCHOOL,Disaffiliated,Trivendram,View
297,930255,KERALA,KANNUR,Senior Secondary Level,TELLICHERRY PUBLIC SCHOOL,Disaffiliated,Trivendram,View
298,930269,KERALA,KOTTAYAM,Secondary Level,QUEEN MARYS PUBLIC SCHOOL,Disaffiliated,Trivendram,View
299,930272,KERALA,KANNUR,Senior Secondary Level,SREE NARAYANA ENGLISH MEDIUM HIGH SCHOOL,Disaffiliated,Trivendram,View
300,930423,KERALA,KOZHIKODE,Senior Secondary Level,GRACE PUBLIC SCHOOL,Disaffiliated,Trivendram,View
301,930464,KERALA,THRISSUR,Senior Secondary Level,SARASWATHY VIDYA NIKETAN SCHOOL,Disaffiliated,Trivendram,View
302,930519,KERALA,KOZHIKODE,Secondary Level,SEEN PUBLIC SCHOOL,Disaffiliated,Trivendram,View
303,930523,KERALA,PALAKKAD,Secondary Level,ALPHA ENGLISH MEDIUM SCHOOL,Disaffiliated,Trivendram,View
304,930573,KERALA,KOLLAM,Secondary Level,MANNAM CENTRAL SCHOOL,Disaffiliated,Trivendram,View
305,930620,KERALA,ERNAKULAM,Senior Secondary Level,MODERN PUBLIC SCHOOL,Disaffiliated,Trivendram,View
306,931051,KERALA,THIRUVANANTHAPURAM,Secondary Level,BRAHMASREE NITHYANANDA GURUKULA VIDYALAYAM,Disaffiliated,Trivendram,View
307,931141,KERALA,KOLLAM,Secondary Level,SREE CHITHIRATHIRUNAL SMARAKA CENTRAL SCHOOL,Disaffiliated,Trivendram,View
308,931174,KERALA,KANNUR,Secondary Level,GURU NITYA ENGLISH MEDIUM SCHOOL,Disaffiliated,Trivendram,View
309,931207,KERALA,MALAPPURAM,Secondary Level,AMAL ENGLISH SCHOOL,Disaffiliated,Trivendram,View
310,931235,KERALA,IDUKKI,Secondary Level,SREE NARAYANA TRUSTS CENTRAL SCHOOL,Disaffiliated,Trivendram,View
311,931258,KERALA,KOLLAM,Secondary Level,SREE NARAYANA PUBLIC SCHOOL,Disaffiliated,Trivendram,View
312,931263,KERALA,WAYANAD,Secondary Level,ST.MARYS PUBLIC SCHOOL PANAMARAM.,Disaffiliated,Trivendram,View
313,931289,KERALA,MALAPPURAM,Secondary Level,RIVER VIEW PUBLIC SCHOOL,Disaffiliated,Trivendram,View
